C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,nonce
-1103525398,-141039129,565607336,1410809597,-253529065,986691040,1527711836,-36738190,90517
-247099136,1825497368,-1472204747,262950904,805525935,621451720,-628516920,352571559,90518
-577319535,344278875,-775343128,597337191,605446345,549150825,331498906,1575539423,90519
-624661745,-1289466681,992448019,951327133,-1563145195,-1873152238,1889121146,-166381365,90520
2034630700,1836526451,-378164743,797130461,1720391839,576324749,-1168159549,1861891283,90521
1267310259,1162308810,-1555041755,370801168,-366824740,-350288784,-1243215850,1894810425,90522
2002229773,-544772871,-433946364,-1702899358,378362828,-2082042990,-1874321592,-1283021282,90523
-1449204379,-478896480,-1087870084,1311889060,-391050087,-965622712,548686191,-625105795,90524
-152795929,1695608563,1916524481,-1027884366,-316044474,-1650140077,-1470632967,-2049210835,90525
935055067,1254221066,1734274146,-1286296942,1139521787,1856731541,-1153970693,-544126154,90526
344494956,-614021600,2119039569,794978890,676649412,101229070,1437529015,-321145749,90527
-715078764,925872907,-498341781,-1960006709,1333962318,-1388014250,-1507116581,418683508,90528
-84860409,1504164422,732598273,-656438852,-368813936,-647172507,5163297,748583797,90529
-791235676,-1713220757,-151391010,267028709,508731711,-828991451,1243901662,1491403803,90530
1545986930,-59909670,-1047444555,1451233753,600080099,-1651279636,-1972674455,2131812757,90531
1176540492,-670944921,311057043,-1400691565,-13071522,-407746802,444367787,1210039697,90532
-1760388846,1091102188,611141013,1440015281,-993206,210805803,1695437508,1025621143,90533
1597959272,1363554299,1092370761,1320821463,213714876,-1392431623,1816033437,-1061013189,90534
1548570244,1100126615,-1766689100,-967330729,658447853,2126487745,-951454328,1575317449,90535
408493653,1450684821,-1013879855,2008469701,694382985,-772738069,-1964172921,742037762,90536
-358606149,-1730601688,-410366685,1013289458,-1670524961,-1522867209,-1923954840,-1860178417,90537
1232112790,28850927,83426492,39403383,-1811419680,47751566,-230509490,-1321871732,90538
-124636674,-1565797838,1817383683,1082052533,-1178435203,1943178771,-695704300,-148169508,90539
-1072450251,325237144,231501448,-700965998,-348844715,1338514361,-270464164,1008751705,90540
836813570,-2098208181,-725121402,1055003063,74505591,2012115195,67468151,-827802798,90541
-1458443595,340604204,-372271324,-752772208,1292651034,-1747786891,168439206,-1284905072,90542
1049977035,-1257818375,-1236267262,-39202879,-296005182,1107578228,2099616557,1758685887,90543
840426361,-749841959,1923494121,678239278,498619836,-843832172,419602143,1833032923,90544
-1775920662,788889088,1984579253,1821094683,450353477,-1560131171,-150209282,-954389194,90545
1130614170,-840833098,437455504,-454246341,-1744106657,-1357460995,2059726938,1472281307,90546
-2021803657,472687993,-692800472,-2132719415,-1301856939,-1983015852,1432556458,-1123712356,90547
923361469,-1826867576,1715776087,595753065,589526845,-1106242067,1472802919,1717102604,90548
1784301853,1266022992,-9888823,-1706662634,159671042,1936857754,-69839069,-197908274,90549
1132867363,-534896065,1208059628,-1094212270,1557856455,1824503924,-352122052,1429328268,90550
2000878406,-524937921,-1374097988,1130027097,-1655942928,-1557494364,431199036,-467447579,90551
-1363145337,-672486576,-118026072,271868703,-1928483002,167323974,1275060675,-396296638,90552
338669758,-23477359,1785905954,-1396492706,-713446941,848930718,-2012877413,915437931,90553
-956227021,-463399593,2065909921,1066340324,850688504,-1546381281,-1241909730,980070764,90554
2089286846,1881974159,-1611199856,69550396,1683356748,-1669752138,-521086300,-416872474,90555
-602504830,-2059448208,2031231060,-1579106635,-903669084,-488159461,-1794222612,-2075576787,90556
756563204,-665437322,1817912268,-467034538,-1397291161,-61358694,1645221625,1330487418,90557
2146922663,718137262,304161364,-1074790349,286958038,921844175,202195136,-1455655539,90558
748864779,1690002163,1897585426,-1688533671,-1768608278,2020371388,-1159675397,792874616,90559
949709633,-1645406878,-821359181,726776710,137330177,1548510506,1498650512,-474737666,90560
-637809923,419720368,-814019998,615457619,-1064348914,1922535695,-688558110,1308304153,90561
-872214038,-2003810308,-306945017,-2021807648,-1203107159,1171267278,-306246274,-2009013613,90562
614384172,-723897093,555770781,-867323659,1396960795,-878350833,241692680,1386544800,90563
-1490346100,-1579689632,1998282483,1434520285,1144995560,-1454572565,769541156,-1074806259,90564
-1221572017,246258559,865889721,1792292809,-1828923237,-209077362,1153205881,1344570630,90565
1090877766,1389552898,-387414607,443394641,-280209067,-1443198797,371456776,-1404255654,90566
-1599005005,982217690,-733142993,1595454868,-1241125844,229283616,1951346112,476562664,90567
1711649364,521329452,-1820967801,-1186553686,-427290058,1996083481,-1388199347,-1373583345,90568
982805039,742538738,-781599768,-2039657247,-1235397544,1254032995,2081836816,-2146916092,90569
879589231,2033180720,-1691426908,-33754920,-1842266806,820497233,-1445970799,367865598,90570
-744218448,1225234085,894591155,-134697651,265250266,309239954,1188477664,1392564670,90571
1464843578,1803097635,-897705213,2104553996,-297366575,1887650585,-688961480,849265258,90572
-2084906755,1591400322,635536635,-841783576,1657813237,-210919342,-1463823837,2093148151,90573
799582771,-422256952,70032774,-604233598,-1792457605,760493145,1284123268,1628404741,90574
1351409503,1860484436,-207663404,-1264346730,-1627727713,-1828340806,-1662440393,-727047377,90575
1212596350,1338334619,1625090912,1843866400,783370440,1833767659,1654529361,-228603259,90576
1401599235,-574484386,66729513,1902818498,-520584388,-221477709,719946840,1195756312,90577
-153156855,-861816547,1818190668,-1553924699,1601408788,636048905,-466510335,195146923,90578
2006842262,1516085775,-670915187,-1800937289,-1663533448,1906184212,-518805257,895669100,90579
2053565241,2084821170,-1591634687,-175742086,446078962,838473884,1689900439,-1889158506,90580
-33704413,-915744613,-351365299,2080047808,-616581388,-482381087,-448232379,-1912301324,90581
1479965684,1549527028,-2104911139,1464501963,-1439463805,961660425,10408387,1629268014,90582
1016393930,-49716577,-1541381062,1129069883,-172998240,-362806019,1494928922,1363514208,90583
-2047777812,-299601754,467498686,-456414799,-1111720238,-994992738,-1983906131,-257361907,90584
2004187891,1667344517,-1307046943,558778425,2000410301,-190843451,-952568941,958740572,90585
627587699,-455617718,1350956770,794026448,2141601325,-344581981,-151252781,382974584,90586
1507929558,-1234943738,838982761,925034524,1692595333,1448610213,797161675,-478499162,90587
-1691453540,-218482014,13277687,774134168,-218067847,29978100,324111566,643982059,90588
-309599961,1934868420,136955763,-1837234314,-440602769,2102374938,1865910199,190148770,90589
560989611,452557311,10018024,-727960311,743192888,533498747,1000315082,-261343667,90590
-1315133219,-1841810021,-630912857,155239864,370798405,2091512792,1739017218,1866290513,90591
-1454236773,-1616738184,-1383785316,909217186,-213336701,-1361601681,-305050151,229387808,90592
-108203587,751786784,-21086843,-1050704605,1919650957,-497218499,231538339,661510312,90593
-1482620255,-467623267,999075580,878610527,-1230898438,1544421643,-1485837918,-876873878,90594
-1481082233,384404369,-1888766002,-501869264,1134889873,-1497564930,-1925128247,724759034,90595
1959076188,1470672948,-1183513302,-11310385,-985988754,-1641737908,-1675305337,454737128,90596
804254981,1723234950,-1308120544,1033243703,872035738,669174548,1343944024,580947883,90597
-786265420,1221985335,-534363311,-1126759932,1072504290,-801494736,-2084808906,521102931,90598
-181750824,1234936556,1012538265,-1651082425,-2100172928,822860055,-869985093,1435604407,90599
-347931654,748516560,1862379685,-502821535,615748717,-1327677589,-638381018,1295456306,90600
-37589235,349032386,216176764,106683324,-645092361,1110256021,805062908,-1274523191,90601
536639711,-597400504,44666544,201620319,-1980225836,-289155355,-1328449314,-725315956,90602
960817408,897067595,-1450730342,-1679606309,906837953,1193038274,225236154,1538053136,90603
-522230441,1452129989,-1708910174,-200193017,196047793,-878159804,-471932423,1961242611,90604
1353766431,1295964737,-285773506,845985516,-451074410,706425347,-1767257563,2055415480,90605
1224049070,-658020316,-921381750,-218730148,1436480860,1187768202,1104128823,1587522625,90606
-1330549698,62201640,-388965916,-382442610,963636557,611410702,-1182208314,305431106,90607
-679991196,-1260273145,-538336590,333237427,-1466973599,-1404626248,-313357013,251314621,90608
-1248296730,-1713335965,267718193,-1094978199,453523478,-1045953493,-884470903,-1642938128,90609
-1331394036,-1414178294,-522548976,645960260,190499220,-921962432,2107984341,-826683208,90610
580705260,-203878066,1985312121,1206874005,-938865798,1290135169,338046205,-1260596513,90611
-50672109,-1627328061,-291205691,1242141444,-1610202115,-960061432,-1407384708,1104620207,90612
-1872368463,608650252,-720742232,213690333,294465169,1328824379,-1702301513,2102067652,90613
1022164524,1204025965,-979975189,-530041190,1361466078,1902714070,-275630976,-679425658,90614
1525016086,233550027,-1581142934,1892097175,651883481,13739787,145276813,1732638485,90615
-319815023,1944349400,-741204100,536517220,-799019609,1319796147,1331142132,1776843348,90616
1987394220,-1884827607,96317960,-762556406,-1543096541,540098636,-1693281142,943535537,90617
96051251,1991720567,106215678,-1578132087,2126106309,391153525,55961290,-623514343,90618
-2108684991,-532752891,1570030385,1788396130,744160540,-946763064,901752696,-1367942920,90619
389501182,1775274597,-107858698,1416710603,1054076129,-693886455,1602934576,1041488626,90620
2131743731,1144420524,969748666,1587964802,1853491958,-22785163,956602322,-2137246856,90621
1876737361,-497519553,-535571663,175820844,-2140419742,477334726,912178413,1039670067,90622
-133719021,-88483729,-1542371118,2044211314,483643472,643422169,1471579978,300811519,90623
797659943,527707896,2036850822,-373733503,-2011045613,-158854462,-1678277939,1398697055,90624
-1195118029,-538009204,-1870578344,369399816,2075289680,2093849643,316043757,-1791790067,90625
1999493342,-1737528287,-1864515801,4714350,-1241594132,-1864256740,-216003629,-1629817364,90626
-926342009,1767360950,-649852952,-1219422015,-23158844,-1445829989,-18568527,1392127469,90627
73200882,-724411919,330943118,-860287106,564228408,-211354749,868580164,-119331603,90628
-78848397,951021120,478644371,597562035,-2077228947,-1307089877,-1149774698,965570399,90629
-770921198,-172767523,839768666,219332501,2113771414,280284393,-1601612293,-1973582987,90630
-2024356875,-1159741087,-1681737043,2125412942,1003879445,-1758503836,-1413825980,-782607264,90631
-1523712807,669927069,1734481810,2044340263,795691814,-169586907,279224654,-588388631,90632
-140255549,-272760327,-249837504,1451728986,399802670,420540194,-1742148935,-216168522,90633
1008733083,2082535404,416164635,-916131879,1788261046,-1097116114,896713992,-379706872,90634
-1309371926,-2030268676,-1063214492,538663811,-969868570,207809544,35123448,2142365553,90635
1049111316,1933543756,1208459705,1517420299,4837666,685545972,2022824749,-2070714807,90636
889225720,910735810,-1997205074,1333878283,-691909382,1480315641,491271261,-214005444,90637
-1929806116,-1708881578,-770913834,1063832223,868218532,-1514408810,1417052665,591440755,90638
1646089865,-569042543,1091131109,-1318738531,1747395073,-1829164206,629708878,628350690,90639
-1572101703,-235160710,-836709270,-1845294937,-724447530,-1636945443,-27889790,-1730551054,90640
-204529547,1879924105,522184216,1095884957,1671603801,505680689,-1257877401,-1597082051,90641
1491588499,185905252,-925179062,1611824929,-524270124,202117894,220350048,1190727755,90642
328444065,-988961183,988778452,467560199,-1455431929,-1069060482,-664291838,1450590807,90643
-741902718,-650032359,1688367969,-1836948271,-1051840020,703841157,-482361152,-326476387,90644
-1246946773,1290325448,2063126549,-618383512,839070954,849662400,2047766943,-621880962,90645
89595600,1990706962,1697955656,1502990724,-1215335538,-2089833723,1327218400,1607026097,90646
642532930,880744833,-1902082960,-1422824767,1980860952,1841426108,-1251818857,2120797289,90647
817900223,-1571114157,63949263,-582438576,392692880,989035040,715419088,-1933933843,90648
336615078,-1073840505,-854080886,1016751892,-1546789954,1819816245,-719723787,-273239696,90649
-797139714,-1966483799,239287723,840362698,-2024171991,-10541752,170587370,-1038240713,90650
-970889957,-1098970053,727467449,-462985467,1542582917,-2021124236,-396094203,1182300975,90651
-472825635,-1769900148,461062957,-1447530940,64359841,746100344,1590144541,-462232036,90652
1329480926,1360610749,-317101179,-514274268,1655071808,-681771450,-1099347391,1845044681,90653
-1268827045,309099194,-1025267775,-1545974363,934841819,-1199259718,-1687773782,196713074,90654
-1594250023,-599277017,454609078,1436656939,-166108987,1355925610,-1633301352,1132641486,90655
-83818188,-1561371885,1167797444,-1006164804,-247515691,-1496786063,1362331798,-166837912,90656
972318746,267858479,-538552845,-1574624266,509880645,980127534,-2026185340,65374877,90657
637666189,-1769813722,-1262658831,58369065,1438398137,-1926197908,1834753764,-372215847,90658
670617483,1398311015,1393472703,-234394498,925026816,-1392248426,-496064418,-1573249661,90659
-536504802,-573078636,1139564949,83487347,959158335,-259163819,1396747583,1372371778,90660
1406070109,793008785,-1856167346,-1671454244,1212163678,-1039977815,20392811,664752192,90661
-798859441,502839157,-557830780,-83417602,1612164869,1324338784,-2031994533,2092237283,90662
335588328,1479313987,133651302,2060604937,-351059311,589479769,1434326411,-1353207870,90663
-1888289331,-142286513,-186370492,2122047573,-1679314496,215921015,2034514566,995042374,90664
221273531,-1716325441,133741149,1501899097,1359386321,-202615939,1795176428,1787257333,90665
1241923801,513014157,-1830612785,-1980774804,1476507694,-1247455798,-1497069632,-1164636364,90666
-114556314,-490975729,437441155,1352708393,-1045993509,-362628067,1348983202,1639665503,90667
-727829934,-1699011826,-2116384694,475664894,-328242237,-489362462,-1121409478,1213867854,90668
-317426911,-2115613584,19538501,-1615163444,1733818349,-1346502909,-649968806,1798370354,90669
1677503721,-1069447600,1239696194,-58249628,647547749,-803769993,87353991,-681047495,90670
-355114489,1970367531,-510575538,-2095624092,-658612829,1269244431,-302513728,-1815370790,90671
1863320359,419309135,358378785,-966968388,526174518,-1319381210,-927347071,38083709,90672
-1796929546,1961862001,1856742411,-779659933,-1808556546,1733118823,336271116,-771794610,90673
-1949496658,1782297609,-2133361658,-240833897,-1664415938,-467656533,497373821,-2144156449,90674
917717478,-454993886,-677032316,1440522478,665819402,-711311759,236599804,1482849348,90675
2059742032,-1413366234,1680630497,-2083876281,861190599,2137769764,-740700304,-1780640915,90676
1239831218,980847882,-1029220531,-874727288,1818634273,-1553038989,-1492704380,1181421389,90677
936258310,1350741371,-306812172,-1670032297,26378022,-1711952494,784383822,2035590027,90678
708371185,1466580665,1978671961,1761303546,-344510002,220125525,1205727583,1618963948,90679
-1944049835,-541735513,1944342700,-707997335,-245043523,1014304776,699836678,1946530655,90680
530121324,1155893184,-119924060,1321613131,1741412989,-2134705418,-862430308,121999487,90681
1224550086,533206993,1956826428,2108244791,214859432,570959737,-2100941763,-612124036,90682
-427505297,-1614758473,2013772731,-1681730389,-822064112,1918364095,-1239201808,-1774936074,90683
-1422242766,-324756822,-1856772297,-884256907,-1199943908,811140232,922825695,939412003,90684
142147483,-407533094,1491945488,-956924474,1748882223,569707924,648340349,282966831,90685
2058446381,1456432878,-405900809,-1280900017,-275421698,-317603604,-640200849,41755960,90686
685847795,-804050187,39527544,-1352770914,1530952064,-951423421,-363914729,-1651879289,90687
1047012770,895392661,2017275016,783398796,-2009833949,-758626720,35821149,850522173,90688
-730201454,1205826937,-357173529,-684595725,1413956005,-22540316,-1209023215,-2055541659,90689
1908765493,-1522805999,195865472,-850580322,891563096,1814268554,-1983810542,-1286719628,90690
215530952,-766594744,-1805090745,-1209146363,31872507,1617519402,1028468256,1240162432,90691
27156369,843756964,638262433,361492601,-273181384,-56341067,1047376190,-881927315,90692
-846700599,-1745471902,-1861359025,-936247498,-362787694,553561906,-2105399105,-1021612477,90693
137779818,1564202470,-89682534,-1361801248,-1875114283,984374762,-1011527761,501340286,90694
510384054,-1311200532,215125793,-642419769,663326531,1305331685,-437137663,246535982,90695
-551057574,-1014111271,-2118915983,-220602630,-1563133108,1204675074,-1363861802,-1385178277,90696
-165180944,-1072706659,-234758588,-568797584,1684392176,-713991226,-191932486,-2115152249,90697
-1326232675,-817963077,1509240103,1623678098,254306133,-1958038837,-2130453207,910459414,90698
-2128944689,-1097068597,-490595660,-2133554907,-1273443148,-31277796,-1426646758,-1632817048,90699
-639509382,1229262724,840077201,-83948444,1121075106,-113925724,1561356482,-673118740,90700
-1092430791,539578288,1662273505,-1907768067,-1574645324,-2147475919,2112210871,23102027,90701
1102671577,-1155826988,1453527861,1990530787,1521796457,264816407,2096793050,-2036397047,90702
1523756676,1680386053,1788777025,558206026,-1774738719,-41593064,1842513989,-578190801,90703
1931996837,941789453,-62096335,-2029129713,1383081649,1151946642,-857621332,-2062216592,90704
2135081171,1613123817,-64610803,1909891103,-818205232,-121926507,1548485276,29326922,90705
-1052694046,329111544,597411921,-966663401,-1178986178,-707522273,-1889646865,-768338134,90706
-2135462830,419770022,758882699,335846875,-984059571,1663517491,1265399845,225293323,90707
1935725085,-108674231,1749403053,1670064706,1656405266,1013892548,-577329819,-1118747602,90708
-440199907,1026818014,-398879862,-1286050189,-1675416977,-1140139567,-2080236492,-87988514,90709
1250322232,-871939841,-1080249055,-422450030,1339258216,1805054693,-999700095,-1004394552,90710
1973658214,1396770802,223614181,-1110158983,1818699453,-767101382,2125678684,-1304762579,90711
-1868185228,1769291840,-1457380617,1672053253,2096229111,-1792243884,-567912820,-1392566703,90712
-935388083,1550048285,1408467157,-633506013,958721240,-1452025856,-924737022,955250060,90713
2034315415,2098105311,1008444360,-2098754699,1672727009,2002976859,-1120504809,2122584680,90714
328534462,-813727009,-781651304,-2099084063,-863061384,-1547541278,-1788802383,1718024150,90715
-708649185,-1293203918,-268249183,-204944959,816641929,-1497467610,-256131329,-264054242,90716
-749964101,1183864998,-794294351,621965727,-1173399453,-867408533,1546129048,98950702,90717
2014747403,-1938788800,191140029,-644973369,-1054169829,-97342386,519605994,724644669,90718
-494301738,-2080790283,611018962,-394619087,-2073917219,468279336,-772578752,2117536083,90719
-409932867,-1564653455,1086111690,-475341844,-1927808832,1912303580,1744316604,577222124,90720
1556032134,513342224,-1062938610,-1749869166,203583383,1169532816,-1389578828,1162503041,90721
-490154981,1526036687,177368836,-749638655,-995654750,-265852973,-610078213,-274335046,90722
-1502890689,719056420,-1338080677,-556320579,-393624024,-1062741622,-468062907,-1229392450,90723
-198319990,1890983644,1633693454,-1232056866,2113671664,1704046152,1729232702,1119669837,90724
-1601699967,861068499,562663363,-940354693,1290717200,664257093,285606201,1316565606,90725
384166514,-246774717,220204461,1078240983,-675823320,-852320226,-1004661928,-1547903041,90726
2030997826,-711848462,51689878,-249681082,1074292372,1765774169,1245843304,838230810,90727
-1546006847,1599229533,1519343437,-1377944287,1719671813,182648176,1061870979,1660907809,90728
1970683566,-1397684618,1528433462,1934992757,-1184538982,1744927375,1667650876,977456095,90729
-289840558,1337761142,918969072,1546752978,795351466,-931148418,-1446044781,-1796437835,90730
536663703,-768537523,-1246538046,169604229,-1718836700,-1005656572,-374086336,1572551807,90731
1557431754,-1864647851,1196250900,-1674894776,-224221342,-2003453718,621128676,-563555184,90732
2006365296,-1656385789,-1141377726,351868662,-1916011505,746343771,484240530,1374379000,90733
-1107499158,-1092739285,-1078185210,-1652201038,2048805104,1121968916,1601845714,1125199565,90734
-1241576100,-1966861103,278811894,1221995859,556819282,132641072,-821418976,-1224830458,90735
-1477891816,1798612229,-534400250,281836546,-1157632211,752855098,1139897935,-2100471381,90736
-1912782108,2003141464,-989311378,100436717,-1522455300,-1859855249,94227846,688830388,90737
-540161591,633329374,1212303230,-28178781,1232986481,-633692986,1683357288,-1497982081,90738
-285613654,-1627836075,1376768347,-412770492,712371849,-977386524,-1447656169,-1491907653,90739
398207014,-1769433376,188832847,-679328817,-1062046149,-451054602,-1525333480,-572809169,90740
1711287477,621118790,47317851,661403239,-161384865,-2050528922,-2020903000,27138759,90741
1038313484,-703565804,861320406,-1131847883,278230272,1729816612,1315984883,1901839078,90742
-2041463673,859995609,1233003168,-2104800354,1010026338,-836523282,283361555,-1153959489,90743
220011885,-1759435053,-2101537303,1852750801,-871546902,-1418091453,-157518000,-801888247,90744
1432382752,2118388007,1143950882,1921406150,-218061860,501481628,1272144201,2003344335,90745
268374463,1285332867,175210597,1548206456,98761646,-1635968247,366764387,1540324647,90746
632236286,-1512820296,1699094393,1162595849,88534239,1257290156,-1723902020,-2034784451,90747
1186414420,2118078039,1060852620,-1447380358,-1638698858,1477314656,691793663,-315992336,90748
218425712,364157681,505820901,-445004897,429090784,-1204568304,-1347360039,82393723,90749
-538766568,-1234329775,268827672,1951480431,1212967474,2124941613,62042429,-2068427218,90750
2040035309,971415040,2084963899,-1373385853,931148874,1939065026,-1404205411,-1051818262,90751
42591453,-726719550,-826284353,227164316,-890319447,-43767944,2120346115,633430417,90752
312912509,1568401535,-728171688,1690002979,808360474,2037757852,-568309290,-451134594,90753
-1814298173,-786955930,-1143803296,-1107352340,-441496287,671031077,-411375738,-1716365726,90754
-2052451229,-622219486,-2089580806,-419704796,673809618,-1401035379,-1224084634,-2081068081,90755
-1389812548,-2100789206,1833221982,-1841016821,-969563079,1074691058,1705591767,1814768343,90756
434373346,1745132732,2136025114,360723652,691462539,-75110331,1363523293,285056537,90757
1815865445,1643909428,-1635010196,-970500668,1749055052,1635740924,-1287792789,2145810554,90758
844751001,-219413446,-666038449,-1667226272,524928593,-1182312882,-1249850707,-1829606959,90759
-1389353425,-1532036194,1155454237,-1964036634,818742077,1776774385,-859639269,-1190377518,90760
1905243277,240927973,-629769788,-330230362,1101850825,-1299817971,-1831477617,-1865215083,90761
-963461686,703961030,-872261288,1656600008,-1991391478,-215363723,-1980252181,174751873,90762
-1134061771,-931525034,282915414,142591046,-438024684,-1963376586,559910300,118179020,90763
-1123522308,-347281320,1589204126,-1032634814,1094847695,257259963,1270064192,2054533426,90764
1731406030,1706029949,-902627070,770148618,373512636,-43192415,65121442,-643138030,90765
-230724382,-343372620,-1158478288,-1456300687,-1864247683,822929984,-727060972,1244266577,90766
-553041805,-2043781316,442642721,-985454563,-1633221543,-1175374360,-771201850,-1340824041,90767
-1606030929,1247711977,-1439395601,654143489,277867702,1704597468,-598059709,-244216223,90768
1346719456,1474814366,-2106866288,-554099221,-338516455,267617449,-191156986,152711698,90769
2135959426,1019082469,-805018044,-39988974,32095636,-1824994794,-917726217,1998215283,90770
992905239,1614860866,-971304380,488349702,-1100394089,-936972389,942527139,-877510457,90771
1767333857,1831132587,870024913,-1420370871,492950085,1870422192,-210100749,-2117428768,90772
-1120643397,616987183,-22680936,-1394662247,1297658142,-899100061,2045190866,948709226,90773
1552216560,-1920365440,851417524,313088963,2138346594,1679130257,-401613861,1157843917,90774
563869307,-1081473416,436647692,-1842464947,-1184387481,-650316070,130419389,1545272773,90775
86968722,-2118421397,-913624233,-1957761502,262118904,63705379,794745989,1292071862,90776
-1858686453,-236940869,479362285,-1962946765,1470619937,1576454281,-40861434,2081564050,90777
1528556830,2080986883,-795803485,313325555,838480017,-666816976,-1563292535,1806656683,90778
-666347664,-1764054801,-2103594857,920197099,-1684132384,1965051549,-1131486699,-535699405,90779
1122338813,543287636,2026997893,-378619271,667730956,1168687831,-663666358,-904370344,90780
1950093377,412286542,-560824369,2088405963,937356484,1319013149,-1954291874,993161095,90781
1216731912,183580107,830885500,-1205865935,316370408,1726291120,909857869,-107856242,90782
1961642948,124550967,-1764971215,1263497098,-943269411,1287515155,1324258136,154277563,90783
-1378243280,1400229299,1467499089,2081970590,-1279525430,1345761322,-245688513,1596790363,90784
1827325957,-2040067373,-1569592456,-631255695,2113079320,-522683737,-60910331,-1513524822,90785
749915950,1559636111,-1123843376,1120411436,1131485756,-1078272361,-212743398,-1674330174,90786
-1562160040,1683140489,-61985238,-1634940899,-1333074228,72135263,295192587,4724824,90787
-711104082,691971932,594971976,-923880106,-861344523,-1866541402,-1710698748,-448352357,90788
535865379,1708711910,-608728969,1821426725,1418159837,-783873843,1137289112,-1321732746,90789
1982658283,-8740600,-1363342943,-277380864,-1538777757,-1811243749,-24605844,-1820485304,90790
174551165,1378082140,549016025,138037464,1440793761,-586429260,-148469836,1346612179,90791
142473734,-1389720221,1376940999,-1370402076,-283815920,-59214639,-1606942711,-1390815258,90792
-180423541,1024448949,-762196996,2075018919,-1135990758,1876102341,-1880110546,2107758095,90793
-58665978,-1191935386,-1243567418,1896526406,-876195404,-1845865432,-2092993808,1848914778,90794
1919350960,221026063,1519016582,732708540,-372128399,2078306616,-1417842721,2080192354,90795
-2007620067,101503446,1691353059,782094060,-1839537239,1595398299,-1000658397,-1851549533,90796
133569550,1167654083,1673163405,444640922,-1598119850,2031605485,693487564,1392711283,90797
-1149442677,1009025840,-2012650216,-840529950,-15292857,445873771,589919618,-351872447,90798
708997643,221076622,495838979,-409199851,866173891,-438507962,1756018917,1066388504,90799
334443628,-869831994,-2042615352,-827614508,-263702396,488623242,366294000,-2133914956,90800
872429744,-10779270,1275151741,-1597608096,-145262382,-1046111738,319817534,-1759014242,90801
558199870,-777185244,612528663,373347167,1871540303,-318465595,-1469884960,741595824,90802
2086688635,-390519306,-192264011,1080362774,1131454172,1603518917,-966876496,1422534984,90803
1755260375,-1857931956,-1799026042,1679605936,-61068704,1252549707,-76104182,-241210295,90804
-343424740,1702850624,-487573590,304164816,149505176,1311132461,1712322770,625329419,90805
1253844430,-744905378,785887556,-1365393780,607929121,-923574836,-894409582,752313643,90806
1935339565,108003493,-1048215702,1697407135,1195209284,1509743577,-310707157,1360021652,90807
-559812798,1813660088,1811462036,245671235,132944964,1403455797,-683529932,330643177,90808
1266768996,989784721,-1855331396,-1150411425,1903429190,-570199621,-403300047,-1365098297,90809
-96733897,556830738,-321331723,-1550294923,-952696089,1624571079,1424162689,86206489,90810
-569292745,-1148911927,-627810075,-1378807835,-2100784372,-707815915,-1680043894,-1700067982,90811
-498110051,-658654427,-896385022,1091819999,-116883041,-120000730,-636203011,2043342410,90812
784778337,-1624983631,-1204329994,1774705012,109755849,-1684420862,55078240,1229438692,90813
-864265414,-2078604089,1478042755,2004475496,85558843,-182213236,-1993662496,-1315162398,90814
798936661,399437155,1749743749,2017737699,699996944,-1725567485,-675961624,827261643,90815
128487027,2140957123,-1088924931,-779907828,305748352,-1973408457,-893204739,-579155170,90816
-1499040631,964108751,-351179859,-470254442,1403159985,875627388,1446008318,-1694513191,90817
-1847340948,-448666044,-1734126985,-1241853743,-1775483881,-1658728439,1012396465,2119945843,90818
180881410,1219458194,-2043204801,1208222043,1109498743,1366065016,-272869758,1633232319,90819
-193855832,-1510324377,1507070984,-1819434499,-2008338995,812647917,1214389767,781332308,90820
-927583414,-1529567874,623034023,142474888,-805512677,180445908,2064430717,837396861,90821
943462383,-733163408,-808957143,-1444809152,422369408,1729882661,-1510682274,1831818713,90822
1356152996,1406669223,1844616701,1969299931,1714806573,1206976396,-2014230989,1031687667,90823
664544398,875311736,684347510,1853510182,-1149499265,459264249,257857518,975507034,90824
1807546710,-613635071,1623607990,1022035624,-1480844279,120951798,-1906465990,-1873685533,90825
12893213,-1987494766,1196574288,-1912924340,-1422146005,91384984,-1956018669,-255059075,90826
2128557021,-187183382,-1795350948,1802847516,1684823810,456174615,935597066,-1438374563,90827
-283000723,751041890,-706849506,540380632,-1340761509,615184322,-119290279,487921383,90828
1111719817,215470280,-500187286,137422454,856888083,-37784453,95407652,-1589094831,90829
-1525600349,252356491,-1355926465,1074514784,-324159513,-2138403647,-1536393551,-2006382259,90830
1469934342,1457524214,-1038721733,-714322952,-1805386595,1622677989,993520994,1288626338,90831
680234942,1828804539,1200089288,1428701675,1582165978,-1141480563,1844387676,2061638390,90832
1501545476,19907956,803099660,-300483363,178698784,-1328007947,-1666289217,-1372966367,90833
273163555,50586843,-297863688,-1380203044,1881009966,-868769300,-948606729,-1657739423,90834
-20086065,-517072453,1261586783,555562446,546846529,1922502765,-1475402577,1455578895,90835
1002653251,1709517311,430260497,896723952,407831194,-385582134,559159886,215420563,90836
1519653739,1164462355,-954034885,-298124166,1880033509,356815145,-1793545475,-102048601,90837
1160297099,-2056419676,-1204332176,-350552809,1915662010,-700240373,450786441,1227886313,90838
-1933349320,-1859257022,-504944020,502432556,-264593267,-2080672672,728006900,-958001804,90839
