C_CUSTKEY,C_NAME,C_ADDRESS,C_NATIONKEY,C_PHONE,C_ACCTBAL,C_MKTSEGMENT,C_COMMENT,O_ORDERKEY,O_CUSTKEY,O_ORDERSTATUS,O_TOTALPRICE,O_ORDERDATE,O_ORDERPRIORITY,O_CLERK,O_SHIPPRIORITY,O_COMMENT,L_ORDERKEY,L_PARTKEY,L_SUPPKEY,L_LINENUMBER,L_QUANTITY,L_EXTENDEDPRICE,L_DISCOUNT,L_TAX,L_RETURNFLAG,L_LINESTATUS,L_SHIPDATE,L_COMMITDATE,L_RECEIPTDATE,L_SHIPINSTRUCT,L_SHIPMODE,L_COMMENT
101,457706074,107026214,2,552533557,747096,797027742,444283449,4964,101,777177650,20416310,35637,483467692,607601416,0,77171133,4964,173,4,7,2800,3004876,0,5,146356532,777177650,35670,35686,35689,785149710,250142940,640856848
52,749902188,199806749,11,982273298,563028,750198692,628614943,4965,52,330563436,11062682,34261,527479233,404933390,0,1054260605,4965,131,2,1,2800,2887164,5,3,449642453,330563436,34334,34291,34336,862871618,1001693018,166427075
52,749902188,199806749,11,982273298,563028,750198692,628614943,4965,52,330563436,11062682,34261,527479233,404933390,0,1054260605,4965,13,10,2,2500,2282525,10,2,378580043,330563436,34368,34316,34387,862871618,431484053,311615365
52,749902188,199806749,11,982273298,563028,750198692,628614943,4965,52,330563436,11062682,34261,527479233,404933390,0,1054260605,4965,101,8,3,2700,2702970,5,6,378580043,330563436,34277,34325,34301,862871618,407419891,496093505
52,749902188,199806749,11,982273298,563028,750198692,628614943,4965,52,330563436,11062682,34261,527479233,404933390,0,1054260605,4965,138,9,4,3300,3425829,4,4,449642453,330563436,34332,34300,34359,749443834,1001693018,1027202906
70,440536228,805356326,22,581489182,486752,373412815,477075751,4966,70,777177650,5918602,35313,919150108,354724747,0,21636823,4966,76,6,1,1000,976070,6,3,146356532,777177650,35329,35369,35343,862871618,407419891,239266689
70,440536228,805356326,22,581489182,486752,373412815,477075751,4966,70,777177650,5918602,35313,919150108,354724747,0,21636823,4966,194,6,2,600,656514,2,1,146356532,777177650,35406,35396,35427,106211174,365042431,303065520
70,440536228,805356326,22,581489182,486752,373412815,477075751,4966,70,777177650,5918602,35313,919150108,354724747,0,21636823,4966,165,6,3,700,745612,0,1,146356532,777177650,35405,35345,35434,785149710,431484053,652608022
70,440536228,805356326,22,581489182,486752,373412815,477075751,4966,70,777177650,5918602,35313,919150108,354724747,0,21636823,4966,16,6,4,2600,2381626,8,3,146356532,777177650,35381,35396,35402,785149710,1001693018,174573190
70,440536228,805356326,22,581489182,486752,373412815,477075751,4966,70,777177650,5918602,35313,919150108,354724747,0,21636823,4966,144,1,5,1200,1252968,2,7,146356532,777177650,35404,35390,35417,749443834,250142940,666723850
98,305074463,1036733252,12,633968050,-55137,1028181460,499976429,4967,98,777177650,10381427,35476,1030545334,161751038,0,340865960,4967,71,1,1,5000,4855350,7,1,146356532,777177650,35575,35561,35591,106211174,1001693018,195147944
98,305074463,1036733252,12,633968050,-55137,1028181460,499976429,4967,98,777177650,10381427,35476,1030545334,161751038,0,340865960,4967,53,5,2,4300,4098115,0,7,146356532,777177650,35576,35528,35588,106211174,86983390,610312592
98,305074463,1036733252,12,633968050,-55137,1028181460,499976429,4967,98,777177650,10381427,35476,1030545334,161751038,0,340865960,4967,50,1,3,1500,1425075,8,2,146356532,777177650,35534,35530,35556,862871618,431484053,785904296
98,305074463,1036733252,12,633968050,-55137,1028181460,499976429,4967,98,777177650,10381427,35476,1030545334,161751038,0,340865960,4967,123,2,4,100,102312,10,7,146356532,777177650,35583,35516,35602,106211174,944913022,829660112
62,999688094,849677021,7,623473329,59561,797027742,173223375,4992,62,330563436,20390480,33732,382018914,1039152366,0,1010561076,4992,184,5,1,4200,4553556,7,1,378580043,330563436,33802,33769,33831,862871618,250142940,235765519
62,999688094,849677021,7,623473329,59561,797027742,173223375,4992,62,330563436,20390480,33732,382018914,1039152366,0,1010561076,4992,147,4,2,4700,4921558,10,8,449642453,330563436,33849,33819,33866,785149710,431484053,939914441
62,999688094,849677021,7,623473329,59561,797027742,173223375,4992,62,330563436,20390480,33732,382018914,1039152366,0,1010561076,4992,144,7,3,1700,1775038,3,3,449642453,330563436,33788,33802,33813,862871618,944913022,313212209
62,999688094,849677021,7,623473329,59561,797027742,173223375,4992,62,330563436,20390480,33732,382018914,1039152366,0,1010561076,4992,70,7,4,2500,2425175,4,6,378580043,330563436,33820,33794,33834,106211174,407419891,262675634
62,999688094,849677021,7,623473329,59561,797027742,173223375,4992,62,330563436,20390480,33732,382018914,1039152366,0,1010561076,4992,139,5,5,2300,2389999,1,8,378580043,330563436,33781,33798,33795,749443834,431484053,49695169
62,999688094,849677021,7,623473329,59561,797027742,173223375,4992,62,330563436,20390480,33732,382018914,1039152366,0,1010561076,4992,163,8,6,4400,4677904,5,2,449642453,330563436,33754,33805,33756,106211174,250142940,519284394
13,604412387,149744725,3,876397724,385734,1028181460,569481573,4993,13,330563436,14573019,34548,483467692,505055749,0,76832651,4993,38,4,1,3400,3189302,5,0,378580043,330563436,34596,34636,34599,862871618,1001693018,605800349
13,604412387,149744725,3,876397724,385734,1028181460,569481573,4993,13,330563436,14573019,34548,483467692,505055749,0,76832651,4993,129,4,2,3900,4013568,3,8,378580043,330563436,34585,34579,34601,785149710,407419891,794342749
13,604412387,149744725,3,876397724,385734,1028181460,569481573,4993,13,330563436,14573019,34548,483467692,505055749,0,76832651,4993,166,1,3,4200,4477872,6,0,449642453,330563436,34571,34599,34580,106211174,431484053,85421859
13,604412387,149744725,3,876397724,385734,1028181460,569481573,4993,13,330563436,14573019,34548,483467692,505055749,0,76832651,4993,158,6,4,3100,3280265,10,6,449642453,330563436,34607,34634,34620,106211174,365042431,740218496
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,156,8,1,3600,3802140,0,6,146356532,777177650,35335,35274,35339,862871618,86983390,899305574
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,80,9,2,4700,4606376,4,5,146356532,777177650,35326,35279,35351,785149710,86983390,898189821
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,183,4,3,2900,3141222,8,1,146356532,777177650,35301,35333,35331,749443834,250142940,795797446
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,39,10,4,4000,3756119,1,6,146356532,777177650,35300,35291,35313,862871618,1001693018,214941858
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,42,9,5,2400,2260896,1,7,146356532,777177650,35294,35330,35300,862871618,944913022,145766635
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,73,4,6,600,583842,1,2,146356532,777177650,35311,35279,35336,862871618,944913022,690493417
43,478796485,934229825,19,568927324,990428,797027742,601147576,4994,43,777177650,21607176,35243,483467692,919478620,0,783947853,4994,130,1,7,3100,3193403,7,4,146356532,777177650,35350,35329,35375,862871618,250142940,55104947
40,159190715,789937437,3,112917505,133530,1028181460,48821631,4995,40,777177650,18965176,35068,483467692,272570778,0,995789907,4995,65,4,1,1600,1544096,2,5,146356532,777177650,35120,35156,35122,749443834,431484053,308754126
40,159190715,789937437,3,112917505,133530,1028181460,48821631,4995,40,777177650,18965176,35068,483467692,272570778,0,995789907,4995,81,2,2,4300,4218644,0,6,146356532,777177650,35117,35113,35129,106211174,365042431,230817597
40,159190715,789937437,3,112917505,133530,1028181460,48821631,4995,40,777177650,18965176,35068,483467692,272570778,0,995789907,4995,156,7,3,2200,2323530,3,6,146356532,777177650,35139,35134,35154,749443834,431484053,511365270
40,159190715,789937437,3,112917505,133530,1028181460,48821631,4995,40,777177650,18965176,35068,483467692,272570778,0,995789907,4995,40,1,4,900,846036,7,7,146356532,777177650,35129,35139,35133,749443834,944913022,106566699
40,159190715,789937437,3,112917505,133530,1028181460,48821631,4995,40,777177650,18965176,35068,483467692,272570778,0,995789907,4995,148,7,5,4800,5031072,8,7,146356532,777177650,35144,35154,35160,106211174,407419891,167753902
40,159190715,789937437,3,112917505,133530,1028181460,48821631,4995,40,777177650,18965176,35068,483467692,272570778,0,995789907,4995,110,5,6,4800,4848528,9,7,146356532,777177650,35167,35157,35190,749443834,250142940,20618540
133,727108991,150278347,17,63836414,231467,701940545,136299243,4996,133,330563436,10075067,33859,1030545334,733807844,0,1049276054,4996,56,1,1,3500,3346175,7,1,449642453,330563436,33905,33902,33911,862871618,407419891,777699670
133,727108991,150278347,17,63836414,231467,701940545,136299243,4996,133,330563436,10075067,33859,1030545334,733807844,0,1049276054,4996,156,7,2,3900,4118985,2,7,449642453,330563436,33864,33894,33881,785149710,944913022,708596445
133,727108991,150278347,17,63836414,231467,701940545,136299243,4996,133,330563436,10075067,33859,1030545334,733807844,0,1049276054,4996,128,7,3,1200,1233744,4,6,378580043,330563436,33976,33928,34002,749443834,407419891,447724850
133,727108991,150278347,17,63836414,231467,701940545,136299243,4996,133,330563436,10075067,33859,1030545334,733807844,0,1049276054,4996,144,3,4,1300,1357382,0,0,449642453,330563436,33862,33938,33882,749443834,86983390,332500036
47,551872894,828308774,2,703241257,27458,1028181460,451844934,4997,47,777177650,12261105,35870,527479233,282731791,0,896442986,4997,79,7,1,4400,4307908,2,5,146356532,777177650,35953,35956,35981,106211174,250142940,963631996
47,551872894,828308774,2,703241257,27458,1028181460,451844934,4997,47,777177650,12261105,35870,527479233,282731791,0,896442986,4997,17,7,2,500,458505,2,4,146356532,777177650,35929,35949,35951,785149710,1001693018,527208390
47,551872894,828308774,2,703241257,27458,1028181460,451844934,4997,47,777177650,12261105,35870,527479233,282731791,0,896442986,4997,58,9,3,2400,2299320,4,6,146356532,777177650,35903,35906,35929,106211174,365042431,337104659
47,551872894,828308774,2,703241257,27458,1028181460,451844934,4997,47,777177650,12261105,35870,527479233,282731791,0,896442986,4997,40,6,4,500,470020,10,3,146356532,777177650,35956,35907,35957,749443834,86983390,996281216
47,551872894,828308774,2,703241257,27458,1028181460,451844934,4997,47,777177650,12261105,35870,527479233,282731791,0,896442986,4997,22,7,5,4600,4241292,0,4,146356532,777177650,35911,35948,35921,862871618,407419891,888665302
47,551872894,828308774,2,703241257,27458,1028181460,451844934,4997,47,777177650,12261105,35870,527479233,282731791,0,896442986,4997,29,2,6,200,185804,7,1,146356532,777177650,35983,35954,35995,862871618,1001693018,858868015
32,42617135,948840554,15,120905608,347153,1028181460,156874928,4998,32,330563436,12909680,33612,483467692,1058664649,0,554222674,4998,154,2,1,1200,1264980,4,3,449642453,330563436,33652,33667,33662,862871618,250142940,384881246
32,42617135,948840554,15,120905608,347153,1028181460,156874928,4998,32,330563436,12909680,33612,483467692,1058664649,0,554222674,4998,183,4,2,1500,1624770,6,0,378580043,330563436,33716,33682,33724,106211174,1001693018,328087568
32,42617135,948840554,15,120905608,347153,1028181460,156874928,4998,32,330563436,12909680,33612,483467692,1058664649,0,554222674,4998,59,10,3,2700,2589435,6,2,378580043,330563436,33678,33658,33697,749443834,431484053,53361578
32,42617135,948840554,15,120905608,347153,1028181460,156874928,4998,32,330563436,12909680,33612,483467692,1058664649,0,554222674,4998,63,10,4,4700,4526382,10,4,449642453,330563436,33639,33668,33651,749443834,86983390,924798929
32,42617135,948840554,15,120905608,347153,1028181460,156874928,4998,32,330563436,12909680,33612,483467692,1058664649,0,554222674,4998,145,4,5,2400,2508336,1,4,378580043,330563436,33626,33677,33628,785149710,1001693018,76787426
32,42617135,948840554,15,120905608,347153,1028181460,156874928,4998,32,330563436,12909680,33612,483467692,1058664649,0,554222674,4998,99,1,6,800,799272,3,7,449642453,330563436,33723,33664,33746,862871618,365042431,805898391
85,1001770604,231357394,5,608676529,338664,373412815,725868244,4999,85,330563436,9864317,34144,919150108,856407972,0,246263474,4999,153,8,1,3000,3159450,0,2,449642453,330563436,34199,34194,34209,106211174,365042431,825390320
85,1001770604,231357394,5,608676529,338664,373412815,725868244,4999,85,330563436,9864317,34144,919150108,856407972,0,246263474,4999,10,1,2,4400,4004044,3,1,449642453,330563436,34180,34183,34196,785149710,1001693018,296052403
85,1001770604,231357394,5,608676529,338664,373412815,725868244,4999,85,330563436,9864317,34144,919150108,856407972,0,246263474,4999,86,7,3,3000,2958240,9,1,378580043,330563436,34169,34190,34199,749443834,250142940,10515963
124,95309565,450083374,18,412656442,184249,701940545,267093847,5024,124,777177650,11612769,35361,1030545334,143047463,0,852180629,5024,166,3,1,1700,1812472,10,2,146356532,777177650,35391,35438,35401,106211174,365042431,354074002
124,95309565,450083374,18,412656442,184249,701940545,267093847,5024,124,777177650,11612769,35361,1030545334,143047463,0,852180629,5024,58,6,2,4100,3928005,6,1,146356532,777177650,35376,35400,35398,785149710,1001693018,661789434
124,95309565,450083374,18,412656442,184249,701940545,267093847,5024,124,777177650,11612769,35361,1030545334,143047463,0,852180629,5024,112,6,3,1800,1821798,4,3,146356532,777177650,35399,35444,35402,106211174,431484053,323144049
124,95309565,450083374,18,412656442,184249,701940545,267093847,5024,124,777177650,11612769,35361,1030545334,143047463,0,852180629,5024,123,8,4,4200,4297104,3,6,146356532,777177650,35399,35405,35401,749443834,250142940,651931187
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,5025,121,777177650,2009943,35462,527479233,866625499,0,76319232,5025,30,9,1,1100,1023033,0,4,146356532,777177650,35480,35534,35501,785149710,407419891,541974125
121,1022863173,231361516,17,736496255,642832,1028181460,1027337841,5025,121,777177650,2009943,35462,527479233,866625499,0,76319232,5025,78,7,2,1000,978070,7,4,146356532,777177650,35583,35547,35607,785149710,250142940,274405307
28,1041654592,529526520,8,1042000024,100718,373412815,322356013,5026,28,777177650,1319778,35677,382018914,780887738,0,444644953,5026,96,8,1,1300,1294917,2,4,146356532,777177650,35785,35734,35796,862871618,407419891,632619547
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,98,2,1,600,598854,4,5,146356532,777177650,35699,35756,35726,106211174,944913022,1011792327
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,62,3,2,3900,3752033,6,1,146356532,777177650,35680,35745,35692,862871618,944913022,958137774
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,126,5,3,3200,3283583,0,1,146356532,777177650,35745,35730,35750,862871618,250142940,705315143
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,26,7,4,3700,3426274,2,0,146356532,777177650,35706,35731,35727,106211174,1001693018,683706848
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,143,4,5,300,312942,3,6,146356532,777177650,35701,35758,35706,749443834,365042431,547930309
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,87,8,6,2500,2467700,6,0,146356532,777177650,35687,35757,35709,862871618,250142940,984890026
148,120951395,335387568,11,608291700,213560,750198692,672328102,5027,148,777177650,18134656,35670,919150108,602978792,0,788594012,5027,81,2,7,5000,4905400,7,2,146356532,777177650,35689,35739,35706,749443834,431484053,156506555
13,604412387,149744725,3,876397724,385734,1028181460,569481573,5028,13,330563436,3075569,33709,919150108,872565884,0,870673647,5028,14,1,1,1500,1371015,7,7,378580043,330563436,33800,33799,33819,785149710,1001693018,172927788
13,604412387,149744725,3,876397724,385734,1028181460,569481573,5028,13,330563436,3075569,33709,919150108,872565884,0,870673647,5028,199,10,2,1500,1648784,3,7,378580043,330563436,33816,33792,33844,106211174,1001693018,99298365
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,5029,11,330563436,1981168,33920,1030545334,66799206,0,935056653,5029,154,5,1,1700,1792055,2,1,449642453,330563436,34038,33954,34059,749443834,944913022,933974891
11,732482108,436872609,23,274108524,-27260,1028181460,230725263,5029,11,330563436,1981168,33920,1030545334,66799206,0,935056653,5029,97,9,2,200,199418,0,4,449642453,330563436,33931,33971,33956,749443834,431484053,897046776
106,864562228,957626520,1,147772690,328842,797027742,268933212,5030,106,777177650,7178123,35938,483467692,798568506,0,319862424,5030,102,3,1,2200,2204620,4,6,146356532,777177650,36037,36020,36066,862871618,86983390,473260550
106,864562228,957626520,1,147772690,328842,797027742,268933212,5030,106,777177650,7178123,35938,483467692,798568506,0,319862424,5030,80,9,2,5000,4900400,5,6,146356532,777177650,36027,35999,36054,862871618,944913022,232602693
139,172847983,363443733,9,254502419,789778,797027742,423855269,5031,139,330563436,9143859,34668,1030545334,390641453,0,98934131,5031,50,1,1,1500,1425075,2,5,378580043,330563436,34788,34752,34799,749443834,365042431,400006009
139,172847983,363443733,9,254502419,789778,797027742,423855269,5031,139,330563436,9143859,34668,1030545334,390641453,0,98934131,5031,161,6,2,4000,4244640,10,4,449642453,330563436,34670,34724,34698,106211174,86983390,109478852
139,172847983,363443733,9,254502419,789778,797027742,423855269,5031,139,330563436,9143859,34668,1030545334,390641453,0,98934131,5031,154,6,3,400,421660,1,7,378580043,330563436,34692,34752,34708,106211174,250142940,782948393
139,172847983,363443733,9,254502419,789778,797027742,423855269,5031,139,330563436,9143859,34668,1030545334,390641453,0,98934131,5031,181,2,4,3100,3351658,10,8,378580043,330563436,34712,34705,34737,785149710,431484053,588425245
52,749902188,199806749,11,982273298,563028,750198692,628614943,5056,52,777177650,6225818,35474,527479233,1060934244,0,5538586,5056,48,7,1,700,663628,9,1,146356532,777177650,35546,35525,35563,749443834,86983390,134502186
52,749902188,199806749,11,982273298,563028,750198692,628614943,5056,52,777177650,6225818,35474,527479233,1060934244,0,5538586,5056,197,1,2,1900,2084661,4,0,146356532,777177650,35511,35553,35541,749443834,365042431,237463157
52,749902188,199806749,11,982273298,563028,750198692,628614943,5056,52,777177650,6225818,35474,527479233,1060934244,0,5538586,5056,90,1,3,2300,2277207,2,5,146356532,777177650,35560,35546,35573,106211174,407419891,109984673
52,749902188,199806749,11,982273298,563028,750198692,628614943,5056,52,777177650,6225818,35474,527479233,1060934244,0,5538586,5056,87,8,4,1400,1381912,8,0,146356532,777177650,35588,35531,35615,785149710,407419891,853092317
64,430468515,792063090,3,375338781,-64664,1028181460,628713057,5057,64,777177650,7616441,35643,382018914,780887738,0,305693523,5057,37,3,1,3800,3560714,2,3,146356532,777177650,35725,35678,35731,862871618,431484053,245654048
64,430468515,792063090,3,375338781,-64664,1028181460,628713057,5057,64,777177650,7616441,35643,382018914,780887738,0,305693523,5057,8,1,2,4500,4086000,8,7,146356532,777177650,35691,35703,35721,106211174,944913022,592928958
119,321542827,1059888415,7,655674539,393035,373412815,789490205,5058,119,777177650,1703100,35875,382018914,1064564625,0,1003690682,5058,193,5,1,1600,1749104,9,7,146356532,777177650,35986,35953,35989,749443834,407419891,609810973
43,478796485,934229825,19,568927324,990428,797027742,601147576,5059,43,330563436,6717382,34281,919150108,921226874,0,458907698,5059,70,5,1,500,485035,3,8,378580043,330563436,34324,34344,34325,862871618,944913022,103857109
43,478796485,934229825,19,568927324,990428,797027742,601147576,5059,43,330563436,6717382,34281,919150108,921226874,0,458907698,5059,123,2,2,1900,1943928,6,4,378580043,330563436,34393,34327,34405,862871618,431484053,701858
43,478796485,934229825,19,568927324,990428,797027742,601147576,5059,43,330563436,6717382,34281,919150108,921226874,0,458907698,5059,77,7,3,4500,4396815,2,0,449642453,330563436,34360,34340,34381,749443834,431484053,75435434
112,393301874,810229851,19,328341035,295335,373412815,902998973,5060,112,330563436,6521847,33790,483467692,207034770,0,1037334363,5060,25,8,1,2700,2497554,10,7,378580043,330563436,33806,33850,33821,785149710,407419891,740395101
112,393301874,810229851,19,328341035,295335,373412815,902998973,5060,112,330563436,6521847,33790,483467692,207034770,0,1037334363,5060,32,8,2,2800,2609684,4,4,378580043,330563436,33870,33825,33884,106211174,1001693018,702040634
112,393301874,810229851,19,328341035,295335,373412815,902998973,5060,112,330563436,6521847,33790,483467692,207034770,0,1037334363,5060,161,2,3,1500,1591740,6,1,449642453,330563436,33842,33834,33846,749443834,365042431,131430127
101,457706074,107026214,2,552533557,747096,797027742,444283449,5061,101,330563436,5219052,34193,382018914,1069113874,0,734053156,5061,165,2,1,1800,1917288,3,0,449642453,330563436,34260,34245,34268,862871618,407419891,23359344
101,457706074,107026214,2,552533557,747096,797027742,444283449,5061,101,330563436,5219052,34193,382018914,1069113874,0,734053156,5061,198,1,2,800,878552,1,2,378580043,330563436,34217,34271,34244,749443834,1001693018,278813235
101,457706074,107026214,2,552533557,747096,797027742,444283449,5061,101,330563436,5219052,34193,382018914,1069113874,0,734053156,5061,24,5,3,2600,2402452,2,5,449642453,330563436,34278,34223,34284,106211174,1001693018,145461361
61,754492610,99266246,17,63893436,153624,373412815,1071371457,5062,61,330563436,10924700,33883,1030545334,19909882,0,1021280133,5062,101,4,1,900,900990,8,0,378580043,330563436,33969,33937,33987,862871618,431484053,988274401
61,754492610,99266246,17,63893436,153624,373412815,1071371457,5062,61,330563436,10924700,33883,1030545334,19909882,0,1021280133,5062,75,6,2,400,390028,2,2,378580043,330563436,34004,33950,34029,749443834,365042431,906317915
61,754492610,99266246,17,63893436,153624,373412815,1071371457,5062,61,330563436,10924700,33883,1030545334,19909882,0,1021280133,5062,159,10,3,5000,5295750,9,7,449642453,330563436,33961,33949,33965,862871618,431484053,599931572
61,754492610,99266246,17,63893436,153624,373412815,1071371457,5062,61,330563436,10924700,33883,1030545334,19909882,0,1021280133,5062,161,10,4,1800,1910088,3,7,378580043,330563436,33910,33961,33911,106211174,407419891,877399742
61,754492610,99266246,17,63893436,153624,373412815,1071371457,5062,61,330563436,10924700,33883,1030545334,19909882,0,1021280133,5062,194,8,5,2500,2735475,8,2,378580043,330563436,33951,33923,33968,106211174,86983390,693562416
23,121136273,655093846,3,828481406,333202,750198692,582149211,5063,23,777177650,9875357,35565,919150108,289965604,0,865188257,5063,129,10,1,3100,3190272,8,1,146356532,777177650,35581,35599,35606,106211174,250142940,670572542
23,121136273,655093846,3,828481406,333202,750198692,582149211,5063,23,777177650,9875357,35565,919150108,289965604,0,865188257,5063,174,2,2,4300,4618931,4,8,146356532,777177650,35685,35614,35706,862871618,86983390,417568651
23,121136273,655093846,3,828481406,333202,750198692,582149211,5063,23,777177650,9875357,35565,919150108,289965604,0,865188257,5063,167,4,3,200,213432,2,3,146356532,777177650,35596,35636,35603,785149710,407419891,644787139
23,121136273,655093846,3,828481406,333202,750198692,582149211,5063,23,777177650,9875357,35565,919150108,289965604,0,865188257,5063,135,6,4,1800,1863234,8,5,146356532,777177650,35581,35597,35585,862871618,250142940,964702837
23,121136273,655093846,3,828481406,333202,750198692,582149211,5063,23,777177650,9875357,35565,919150108,289965604,0,865188257,5063,161,8,5,100,106116,6,7,146356532,777177650,35674,35605,35704,106211174,944913022,997348822
130,536883096,912234731,9,397315922,507358,750198692,209838537,5088,130,330563436,10161644,33973,527479233,906486969,0,179543204,5088,78,6,1,2300,2249561,6,6,378580043,330563436,34029,34033,34034,106211174,944913022,567651016
130,536883096,912234731,9,397315922,507358,750198692,209838537,5088,130,330563436,10161644,33973,527479233,906486969,0,179543204,5088,51,3,2,4100,3899305,9,0,378580043,330563436,33989,34033,34007,862871618,86983390,288212943
130,536883096,912234731,9,397315922,507358,750198692,209838537,5088,130,330563436,10161644,33973,527479233,906486969,0,179543204,5088,86,7,3,3600,3549887,10,5,449642453,330563436,34073,34060,34101,106211174,86983390,963148842
130,536883096,912234731,9,397315922,507358,750198692,209838537,5088,130,330563436,10161644,33973,527479233,906486969,0,179543204,5088,109,6,4,1000,1009100,4,5,378580043,330563436,34064,34004,34083,106211174,944913022,104847525
130,536883096,912234731,9,397315922,507358,750198692,209838537,5089,130,330563436,10924654,33812,382018914,180687368,0,467925075,5089,158,6,1,400,423260,5,6,378580043,330563436,33863,33873,33888,749443834,86983390,496290909
130,536883096,912234731,9,397315922,507358,750198692,209838537,5089,130,330563436,10924654,33812,382018914,180687368,0,467925075,5089,162,3,2,2000,2124320,0,7,378580043,330563436,33885,33882,33912,785149710,250142940,1066154571
130,536883096,912234731,9,397315922,507358,750198692,209838537,5089,130,330563436,10924654,33812,382018914,180687368,0,467925075,5089,124,7,3,4600,4710952,3,4,449642453,330563436,33915,33888,33916,862871618,250142940,931997716
130,536883096,912234731,9,397315922,507358,750198692,209838537,5089,130,330563436,10924654,33812,382018914,180687368,0,467925075,5089,34,10,4,3800,3549314,5,3,378580043,330563436,33929,33856,33958,862871618,407419891,529323560
89,468529770,948964647,14,106551305,153076,373412815,1009632679,5090,89,777177650,13283849,35496,382018914,952710790,0,1068894298,5090,22,3,1,2200,2028443,7,0,146356532,777177650,35558,35573,35572,862871618,86983390,1011267182
89,468529770,948964647,14,106551305,153076,373412815,1009632679,5090,89,777177650,13283849,35496,382018914,952710790,0,1068894298,5090,129,10,2,4600,4733952,5,0,146356532,777177650,35523,35532,35549,785149710,1001693018,1043264185
89,468529770,948964647,14,106551305,153076,373412815,1009632679,5090,89,777177650,13283849,35496,382018914,952710790,0,1068894298,5090,2,9,3,2200,1984400,9,5,146356532,777177650,35612,35530,35635,106211174,1001693018,700001344
89,468529770,948964647,14,106551305,153076,373412815,1009632679,5090,89,777177650,13283849,35496,382018914,952710790,0,1068894298,5090,114,8,4,200,202822,3,6,146356532,777177650,35525,35541,35549,862871618,365042431,624113372
89,468529770,948964647,14,106551305,153076,373412815,1009632679,5090,89,777177650,13283849,35496,382018914,952710790,0,1068894298,5090,48,9,5,2100,1990884,10,2,146356532,777177650,35516,35542,35543,862871618,944913022,701732194
89,468529770,948964647,14,106551305,153076,373412815,1009632679,5090,89,777177650,13283849,35496,382018914,952710790,0,1068894298,5090,80,9,6,3000,2940240,2,3,146356532,777177650,35552,35532,35578,785149710,431484053,259484010
148,120951395,335387568,11,608291700,213560,750198692,672328102,5091,148,777177650,4785206,35934,1030545334,512287034,0,538348873,5091,78,6,1,5000,4890350,5,3,146356532,777177650,35995,35966,36000,785149710,1001693018,206227159
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,164,1,1,3000,3192480,6,0,146356532,777177650,35058,35039,35071,749443834,431484053,372323965
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,45,4,2,3400,3213136,4,2,146356532,777177650,35040,35057,35052,862871618,365042431,50506554
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,140,6,3,1300,1352182,6,1,146356532,777177650,35022,35067,35050,862871618,407419891,525692415
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,180,1,4,1400,1512252,4,0,146356532,777177650,35113,35031,35142,749443834,1001693018,900104127
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,186,7,5,4200,4561956,1,2,146356532,777177650,35007,35063,35037,749443834,365042431,130487223
22,135161136,932471490,3,690226169,59198,797027742,421760725,5092,22,777177650,19583496,35000,527479233,390078637,0,1044098991,5092,178,6,6,1100,1185987,3,3,146356532,777177650,35033,35058,35042,785149710,431484053,324841518
